author_id,conversation_id,created_at,entities,id,lang,possibly_sensitive,public_metrics,text,withheld,uuid
1.31E+18,1.51E+18,2022-04-08 02:56:04+00:00,"{'annotations': [{'end': 36, 'normalized_text': 'Russia', 'probability': 0.9298000000000001, 'start': 31, 'type': 'Place'}], 'urls': [{'description': 'The cost of bread, cereal, pizza, pasta and other foods in the US could spike, the Hill warned, five days after Joe Biden admitted, while predicting food shortages, that the price of sanctions imposed by the West upon Russia will...', 'display_url': 'sputniknews.com/20220331/wests…', 'end': 118, 'expanded_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'images': [{'height': 1165, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=orig', 'width': 2071}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=150x150', 'width': 150}], 'start': 95, 'status': 200, 'title': ""West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone"", 'unwound_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'url': 'https://t.co/2MH1pFB72K'}]}",1.51E+18,en,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone https://t.co/2MH1pFB72K,,92bd6e37-93e7-41ff-af1e-3c0297bb405b
159255502,1.51E+18,2022-04-05 13:44:29+00:00,"{'annotations': [{'end': 36, 'normalized_text': 'Russia', 'probability': 0.9298000000000001, 'start': 31, 'type': 'Place'}], 'urls': [{'description': 'The cost of bread, cereal, pizza, pasta and other foods in the US could spike, the Hill warned, five days after Joe Biden admitted, while predicting food shortages, that the price of sanctions imposed by the West upon Russia will...', 'display_url': 'sputniknews.com/20220331/wests…', 'end': 118, 'expanded_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'images': [{'height': 1165, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=orig', 'width': 2071}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=150x150', 'width': 150}], 'start': 95, 'status': 200, 'title': ""West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone"", 'unwound_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'url': 'https://t.co/eQwiElOahk'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone https://t.co/eQwiElOahk,,92bd6e37-93e7-41ff-af1e-3c0297bb405b
8.18E+17,1.51E+18,2022-04-05 11:22:44+00:00,"{'annotations': [{'end': 36, 'normalized_text': 'Russia', 'probability': 0.9298000000000001, 'start': 31, 'type': 'Place'}], 'urls': [{'description': 'The cost of bread, cereal, pizza, pasta and other foods in the US could spike, the Hill warned, five days after Joe Biden admitted, while predicting food shortages, that the price of sanctions imposed by the West upon Russia will...', 'display_url': 'sputniknews.com/20220331/wests…', 'end': 118, 'expanded_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'images': [{'height': 1165, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=orig', 'width': 2071}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=150x150', 'width': 150}], 'start': 95, 'status': 200, 'title': ""West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone"", 'unwound_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'url': 'https://t.co/jCDlUVt350'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone https://t.co/jCDlUVt350,,92bd6e37-93e7-41ff-af1e-3c0297bb405b
44693532,1.51E+18,2022-04-04 06:15:53+00:00,"{'annotations': [{'end': 36, 'normalized_text': 'Russia', 'probability': 0.9319000000000001, 'start': 31, 'type': 'Place'}], 'urls': [{'description': 'The cost of bread, cereal, pizza, pasta and other foods in the US could spike, the Hill warned, five days after Joe Biden admitted, while predicting food shortages, that the price of sanctions imposed by the West upon Russia will...', 'display_url': 'sputniknews.com/20220331/wests…', 'end': 119, 'expanded_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'images': [{'height': 1165, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=orig', 'width': 2071}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=150x150', 'width': 150}], 'start': 96, 'status': 200, 'title': ""West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone"", 'unwound_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'url': 'https://t.co/vnBt66VsxJ'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone

https://t.co/vnBt66VsxJ",,92bd6e37-93e7-41ff-af1e-3c0297bb405b
1578098006,1.51E+18,2022-04-04 00:11:22+00:00,"{'annotations': [{'end': 36, 'normalized_text': 'Russia', 'probability': 0.9298000000000001, 'start': 31, 'type': 'Place'}], 'urls': [{'description': 'The cost of bread, cereal, pizza, pasta and other foods in the US could spike, the Hill warned, five days after Joe Biden admitted, while predicting food shortages, that the price of sanctions imposed by the West upon Russia will...', 'display_url': 'sputniknews.com/20220331/wests…', 'end': 118, 'expanded_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'images': [{'height': 1165, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=orig', 'width': 2071}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=150x150', 'width': 150}], 'start': 95, 'status': 200, 'title': ""West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone"", 'unwound_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'url': 'https://t.co/B9CqrWzfiG'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone https://t.co/B9CqrWzfiG,,92bd6e37-93e7-41ff-af1e-3c0297bb405b
1578098006,1.51E+18,2022-04-03 08:08:26+00:00,"{'annotations': [{'end': 36, 'normalized_text': 'Russia', 'probability': 0.9319000000000001, 'start': 31, 'type': 'Place'}], 'urls': [{'description': 'The cost of bread, cereal, pizza, pasta and other foods in the US could spike, the Hill warned, five days after Joe Biden admitted, while predicting food shortages, that the price of sanctions imposed by the West upon Russia will...', 'display_url': 'sputniknews.com/20220331/wests…', 'end': 119, 'expanded_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'images': [{'height': 1165, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=orig', 'width': 2071}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=150x150', 'width': 150}], 'start': 96, 'status': 200, 'title': ""West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone"", 'unwound_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'url': 'https://t.co/B9CqrWzfiG'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone

https://t.co/B9CqrWzfiG",,92bd6e37-93e7-41ff-af1e-3c0297bb405b
8.73E+17,1.51E+18,2022-04-02 08:01:58+00:00,"{'annotations': [{'end': 37, 'normalized_text': 'Russia', 'probability': 0.8876000000000001, 'start': 32, 'type': 'Place'}, {'end': 118, 'normalized_text': 'Sputnik International', 'probability': 0.6465000000000001, 'start': 98, 'type': 'Organization'}], 'urls': [{'description': 'West\'s Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone The cost of bread, cereal, pizza, pasta and other foods in the US could spike, the Hill warned, five days after Joe Biden admitted, while predicting food shortages, that the price of sanctions imposed by the West upon Russia will inevitably backfire on ""an awful lot of countries ""including the US. According to CNBC, the US and its allies are planning new sanctions on more sectors of Russia\'s economy because of', 'display_url': 'googleweblight.com/sp?hl&geid=NST…', 'end': 156, 'expanded_url': 'https://googleweblight.com/sp?hl&geid=NSTNR&u=https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'start': 133, 'title': ""Bundeswehr Reportedly Asking Gov't For €21Mln to Restock in Panzerfaust 3 After Ukraine Deliveries - Sputnik International, 02.04.2022"", 'unwound_url': 'https://googleweblight.com/sp?hl&geid=NSTNR&u=https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'url': 'https://t.co/vhGRv74cMr'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","""West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone - Sputnik International, 31.03.2022"" https://t.co/vhGRv74cMr",,92bd6e37-93e7-41ff-af1e-3c0297bb405b
101386226,1.51E+18,2022-04-02 02:59:14+00:00,"{'annotations': [{'end': 36, 'normalized_text': 'Russia', 'probability': 0.9298000000000001, 'start': 31, 'type': 'Place'}], 'urls': [{'description': 'The cost of bread, cereal, pizza, pasta and other foods in the US could spike, the Hill warned, five days after Joe Biden admitted, while predicting food shortages, that the price of sanctions imposed by the West upon Russia will...', 'display_url': 'sputniknews.com/20220331/wests…', 'end': 118, 'expanded_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'images': [{'height': 1165, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=orig', 'width': 2071}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=150x150', 'width': 150}], 'start': 95, 'status': 200, 'title': ""West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone"", 'unwound_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'url': 'https://t.co/3QqXKBtLhJ'}]}",1.51E+18,en,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone https://t.co/3QqXKBtLhJ,,92bd6e37-93e7-41ff-af1e-3c0297bb405b
623431990,1.51E+18,2022-04-01 11:17:27+00:00,"{'annotations': [{'end': 36, 'normalized_text': 'Russia', 'probability': 0.9319000000000001, 'start': 31, 'type': 'Place'}], 'urls': [{'description': 'The cost of bread, cereal, pizza, pasta and other foods in the US could spike, the Hill warned, five days after Joe Biden admitted, while predicting food shortages, that the price of sanctions imposed by the West upon Russia will...', 'display_url': 'sputniknews.com/20220331/wests…', 'end': 119, 'expanded_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'images': [{'height': 1165, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=orig', 'width': 2071}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=150x150', 'width': 150}], 'start': 96, 'status': 200, 'title': ""West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone"", 'unwound_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'url': 'https://t.co/BKAYWuDGTh'}]}",1.51E+18,en,TRUE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone

https://t.co/BKAYWuDGTh",,92bd6e37-93e7-41ff-af1e-3c0297bb405b
2306369394,1.51E+18,2022-03-31 21:18:03+00:00,"{'hashtags': [{'end': 19, 'start': 0, 'tag': 'McKinseyMacronGate'}], 'urls': [{'description': 'The cost of bread, cereal, pizza, pasta and other foods in the US could spike, the Hill warned, five days after Joe Biden admitted, while predicting food shortages, that the price of sanctions imposed by the West upon Russia will...', 'display_url': 'sputniknews.com/20220331/wests…', 'end': 44, 'expanded_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'images': [{'height': 1165, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=orig', 'width': 2071}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=150x150', 'width': 150}], 'start': 21, 'status': 200, 'title': ""West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone"", 'unwound_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html', 'url': 'https://t.co/H7K2tsFrsg'}]}",1.51E+18,qme,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","#McKinseyMacronGate

https://t.co/H7K2tsFrsg",,92bd6e37-93e7-41ff-af1e-3c0297bb405b
34262462,1.51E+18,2022-03-31 15:37:34+00:00,"{'hashtags': [{'end': 38, 'start': 31, 'tag': 'Russia'}, {'end': 49, 'start': 39, 'tag': 'Sanctions'}], 'urls': [{'description': 'The cost of bread, cereal, pizza, pasta and other foods in the US could spike, the Hill warned, five days after Joe Biden admitted, while predicting food shortages, that the price of sanctions imposed by the West upon Russia will...', 'display_url': 'dlvr.it/SMk5NX', 'end': 120, 'expanded_url': 'http://dlvr.it/SMk5NX', 'images': [{'height': 1165, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=orig', 'width': 2071}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1512262993878282243/6kcT1yuM?format=jpg&name=150x150', 'width': 150}], 'start': 97, 'status': 200, 'title': ""West's Sadomasochism? Why Anti-Russia Sanctions Have No Effect But to Inflict Pain on Everyone"", 'unwound_url': 'https://sputniknews.com/20220331/wests-sadomasochism-why-anti-russia-sanctions-have-no-effect-but-to-inflict-pain-on-everyone-1094362481.html?utm_source=dlvr.it&utm_medium=twitter', 'url': 'https://t.co/QmXwTumE2B'}]}",1.51E+18,en,FALSE,"{'like_count': 12, 'quote_count': 1, 'reply_count': 4, 'retweet_count': 3}",West's Sadomasochism? Why Anti-#Russia #Sanctions Have No Effect But to Inflict Pain on Everyone https://t.co/QmXwTumE2B,"{'copyright': False, 'country_codes': ['AT', 'BE', 'BG', 'CY', 'CZ', 'DE', 'DK', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'HR', 'HU', 'IE', 'IT', 'LT', 'LU', 'LV', 'MT', 'NL', 'PL', 'PT', 'RO', 'SE', 'SI', 'SK']}",92bd6e37-93e7-41ff-af1e-3c0297bb405b
8.74E+17,1.52E+18,2022-04-18 01:32:24+00:00,"{'annotations': [{'end': 6, 'normalized_text': 'ロシア国防総省', 'probability': 0.2919, 'start': 0, 'type': 'Place'}, {'end': 12, 'normalized_text': 'ウクライナ', 'probability': 0.9492, 'start': 8, 'type': 'Place'}, {'end': 64, 'normalized_text': '米国大統領', 'probability': 0.38580000000000003, 'start': 60, 'type': 'Person'}, {'end': 91, 'normalized_text': 'ウクライナ', 'probability': 0.9156000000000001, 'start': 87, 'type': 'Place'}], 'urls': [{'description': 'Previously, the Russian Ministry of Defense revealed that a company linked to high-risk biological research in Ukraine was founded by Hunter Biden, son of the US President Joe Biden.', 'display_url': 'sputniknews.com/20220331/russi…', 'end': 148, 'expanded_url': 'https://sputniknews.com/20220331/russian-mod-unveils-emails-showing-hunter-bidens-key-role-in-funding-pathogen-research-in-ukraine-1094360814.html?fbclid=IwAR1AiuIQJJovQCPy23PjuTdSHeYynVnJSk1ZufW4JuId_fXTMRI2YR73bQA', 'images': [{'height': 1165, 'url': 'https://pbs.twimg.com/news_img/1515865811956957185/DJ7krD08?format=jpg&name=orig', 'width': 2071}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1515865811956957185/DJ7krD08?format=jpg&name=150x150', 'width': 150}], 'start': 125, 'status': 200, 'title': ""Russian MoD Unveils Docs Showing Hunter Biden's Key Role in Funding Pathogen Research in Ukraine"", 'unwound_url': 'https://sputniknews.com/20220331/russian-mod-unveils-emails-showing-hunter-bidens-key-role-in-funding-pathogen-research-in-ukraine-1094360814.html?fbclid=IwAR1AiuIQJJovQCPy23PjuTdSHeYynVnJSk1ZufW4JuId_fXTMRI2YR73bQA', 'url': 'https://t.co/htVYKxOBZp'}]}",1.52E+18,ja,FALSE,"{'like_count': 7, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 2}","ロシア国防総省、ウクライナの病原体研究への資金提供におけるハンター・バイデンの重要な役割を示す資料を公開

露国防省は、米国大統領の息子と米国国防総省脅威削減局の職員、およびウクライナの国防総省の請負業者の間の通信を公開しました。（続きは下記へ）

https://t.co/htVYKxOBZp",,5292ee14-4008-4bb5-a456-31cf1b4078f5
